"Category","Year","Unit","Fleet","Estimate_metric_tons","SD_log","SD_mt"
1,2014,1,1,2621730.58314981,0.163835013051235,429531.26430717
1,2015,1,1,1963337.2604467,0.187465887082336,368058.761171444
1,2016,1,1,3681246.36814163,0.256276613280223,943417.351877457
1,2017,1,1,16729186.4551275,0.272517735194991,4559000.00440605
2,1982,1,1,4955662.33640494,0.147791269518318,732403.6280014
2,1983,1,1,3788453.45318285,0.169185215623038,640950.314354585
2,1984,1,1,3284483.18245738,0.224805895816669,738371.184127118
2,1985,1,1,1717884.82815881,0.25030454018671,429994.372006017
2,1986,1,1,3689353.56949127,0.237060394478759,874599.612555216
2,1987,1,1,12097831.3700456,0.151941080917508,1838157.57512246
2,1988,1,1,14270688.7848453,0.16587550638075,2367157.72858831
2,1989,1,1,9813137.38350854,0.142558385446329,1398945.02155599
2,1990,1,1,7695161.56426744,0.135599234643555,1043458.01857317
2,1991,1,1,9346459.86928742,0.134095682203947,1253319.91236391
2,1992,1,1,10118714.2617552,0.140195833632829,1418601.58121916
2,1993,1,1,14017448.4539909,0.157068295593406,2201696.73723679
2,1994,1,1,15258994.4125636,0.169763012361995,2590412.85709164
2,1995,1,1,20445160.7036093,0.175912848080931,3596566.44884426
2,1996,1,1,6651483.68639646,0.152370962898828,1013492.97400208
2,1997,1,1,2855660.44145122,0.146745032139105,419053.983259131
2,1998,1,1,2481602.17974538,0.146587567313253,363772.026568143
2,1999,1,1,2508716.57266875,0.151086529988652,379033.281689545
2,2000,1,1,4471044.04345694,0.159989956633556,715322.142619394
2,2001,1,1,3940406.19268243,0.157405711959543,620242.442168972
2,2002,1,1,1608668.92787248,0.172551255823268,277577.843708267
2,2003,1,1,1900091.5804539,0.182102218612677,346010.892367921
2,2004,1,1,4855498.15054193,0.156677032428973,760745.041191278
2,2005,1,1,3700585.34665868,0.146774684338637,543152.246124013
2,2006,1,1,2553178.44862158,0.146934911002669,375151.048122145
2,2007,1,1,3639126.09202891,0.143726945229124,523040.476510915
2,2008,1,1,3734571.60937594,0.141983021479633,530245.761031253
2,2009,1,1,7138423.2814011,0.145171406996203,1036294.95149545
2,2010,1,1,18398357.662673,0.1804984863397,3320875.7092489
2,2011,1,1,16792566.6099693,0.173524068733102,2913914.4826335
2,2012,1,1,9969606.51849835,0.151246146685909,1507864.56989759
2,2013,1,1,7423619.72090642,0.134636866234294,999492.895337947
2,2014,1,1,4982318.33369316,0.12895601067303,642499.896216167
2,2015,1,1,3657333.49475104,0.136794366247757,500302.617571166
2,2016,1,1,3294557.98759138,0.153255164660268,504908.026871119
2,2017,1,1,9225730.47935078,0.186209075135246,1717914.74000696
3,1982,1,1,72147.4771199127,0.138653914373784,10003.5301148689
3,1983,1,1,176027.51097085,0.108612053561259,19118.709449821
3,1984,1,1,94498.3697145622,0.121313506092639,11463.928550112
3,1985,1,1,201427.721492333,0.101681966182365,20481.5667649742
3,1986,1,1,202840.649768492,0.101989325275185,20687.5810082687
3,1987,1,1,91562.7929122804,0.116490134989624,10666.1621063785
3,1988,1,1,41876.9538303417,0.138379914629207,5794.92929597394
3,1989,1,1,50160.6079575207,0.154328209409196,7741.19680896081
3,1990,1,1,173570.403298595,0.115089092817128,19976.0602555382
3,1991,1,1,156095.50995437,0.134102339263972,20932.7730334836
3,1992,1,1,163817.491298582,0.112438476055026,18419.3890727701
3,1993,1,1,245207.636538065,0.0999464251558744,24507.6266929006
3,1994,1,1,133590.27563011,0.0989436508078878,13217.909583275
3,1995,1,1,95989.7278473104,0.111455521609089,10698.5851863365
3,1996,1,1,60391.7400732696,0.123355591428853,7449.65881415574
3,1997,1,1,150159.720640561,0.0967250808625708,14524.2111212594
3,1998,1,1,78670.5957017132,0.121202016809404,9535.03486264486
